,Date,variable,value
582, 19 June 2016 17:30,Page,Economic Growth
583, 19 June 2016 14:23,Page,Economic Growth
584, 19 June 2016 14:12,Page,Economic Growth
585, 19 June 2016 13:19,Page,Economic Growth
586, 14 June 2016 16:26,Page,Economic Growth
587, 12 June 2016 23:36,Page,Economic Growth
588, 12 June 2016 03:19,Page,Economic Growth
589, 12 June 2016 01:56,Page,Economic Growth
590, 11 June 2016 07:16,Page,Economic Growth
591, 11 June 2016 07:12,Page,Economic Growth
592, 11 June 2016 07:10,Page,Economic Growth
593, 11 June 2016 07:08,Page,Economic Growth
594, 11 June 2016 07:08,Page,Economic Growth
595, 11 June 2016 07:07,Page,Economic Growth
596, 11 June 2016 07:06,Page,Economic Growth
597, 10 June 2016 15:30,Page,Economic Growth
598, 8 June 2016 02:42,Page,Economic Growth
599, 7 June 2016 15:26,Page,Economic Growth
600, 29 May 2016 22:44,Page,Economic Growth
601, 25 May 2016 20:24,Page,Economic Growth
602, 25 May 2016 20:02,Page,Economic Growth
603, 25 May 2016 20:02,Page,Economic Growth
604, 25 May 2016 20:00,Page,Economic Growth
605, 25 May 2016 19:59,Page,Economic Growth
606, 25 May 2016 19:58,Page,Economic Growth
607, 25 May 2016 19:57,Page,Economic Growth
608, 25 May 2016 19:54,Page,Economic Growth
609, 24 May 2016 07:21,Page,Economic Growth
610, 21 May 2016 23:17,Page,Economic Growth
611, 21 May 2016 16:56,Page,Economic Growth
612, 21 May 2016 16:03,Page,Economic Growth
613, 21 May 2016 15:19,Page,Economic Growth
614, 21 May 2016 14:52,Page,Economic Growth
615, 19 May 2016 18:27,Page,Economic Growth
616, 18 May 2016 01:44,Page,Economic Growth
617, 16 May 2016 02:16,Page,Economic Growth
618, 11 May 2016 19:27,Page,Economic Growth
619, 4 May 2016 14:45,Page,Economic Growth
620, 3 May 2016 16:04,Page,Economic Growth
621, 1 May 2016 21:09,Page,Economic Growth
622, 28 April 2016 16:28,Page,Economic Growth
623, 28 April 2016 16:27,Page,Economic Growth
624, 22 April 2016 23:27,Page,Economic Growth
625, 19 April 2016 02:29,Page,Economic Growth
626, 5 April 2016 19:41,Page,Economic Growth
627, 3 April 2016 15:32,Page,Economic Growth
628, 30 March 2016 11:34,Page,Economic Growth
629, 30 March 2016 11:13,Page,Economic Growth
630, 21 March 2016 04:04,Page,Economic Growth
631, 20 March 2016 03:14,Page,Economic Growth
632, 24 February 2016 23:02,Page,Economic Growth
633, 24 February 2016 23:01,Page,Economic Growth
634, 16 February 2016 04:07,Page,Economic Growth
635, 16 February 2016 01:52,Page,Economic Growth
636, 16 February 2016 01:35,Page,Economic Growth
637, 4 February 2016 12:09,Page,Economic Growth
638, 4 February 2016 09:29,Page,Economic Growth
639, 25 January 2016 01:56,Page,Economic Growth
640, 25 January 2016 01:56,Page,Economic Growth
641, 25 January 2016 01:54,Page,Economic Growth
642, 19 January 2016 01:40,Page,Economic Growth
643, 15 January 2016 21:53,Page,Economic Growth
644, 15 January 2016 13:29,Page,Economic Growth
645, 15 January 2016 03:26,Page,Economic Growth
646, 15 January 2016 03:23,Page,Economic Growth
647, 15 January 2016 03:15,Page,Economic Growth
648, 9 January 2016 23:57,Page,Economic Growth
649, 25 December 2015 05:12,Page,Economic Growth
650, 25 December 2015 05:10,Page,Economic Growth
651, 2 December 2015 07:19,Page,Economic Growth
652, 20 November 2015 11:18,Page,Economic Growth
653, 20 November 2015 11:17,Page,Economic Growth
654, 20 November 2015 11:16,Page,Economic Growth
655, 20 November 2015 11:14,Page,Economic Growth
656, 11 November 2015 21:48,Page,Economic Growth
657, 13 October 2015 22:38,Page,Economic Growth
658, 13 October 2015 21:30,Page,Economic Growth
659, 11 October 2015 15:03,Page,Economic Growth
660, 2 October 2015 11:18,Page,Economic Growth
661, 2 October 2015 11:03,Page,Economic Growth
662, 30 September 2015 03:04,Page,Economic Growth
663, 30 September 2015 02:40,Page,Economic Growth
664, 28 September 2015 13:05,Page,Economic Growth
665, 24 September 2015 17:38,Page,Economic Growth
666, 24 September 2015 17:38,Page,Economic Growth
667, 13 September 2015 18:08,Page,Economic Growth
668, 11 September 2015 20:44,Page,Economic Growth
669, 11 September 2015 20:06,Page,Economic Growth
670, 11 September 2015 18:48,Page,Economic Growth
671, 11 September 2015 13:44,Page,Economic Growth
672, 11 September 2015 13:30,Page,Economic Growth
673, 11 September 2015 13:28,Page,Economic Growth
674, 11 September 2015 13:27,Page,Economic Growth
675, 11 September 2015 13:08,Page,Economic Growth
676, 11 September 2015 12:52,Page,Economic Growth
677, 11 September 2015 12:51,Page,Economic Growth
678, 11 September 2015 12:46,Page,Economic Growth
679, 11 September 2015 01:22,Page,Economic Growth
680, 11 September 2015 01:06,Page,Economic Growth
681, 11 September 2015 00:42,Page,Economic Growth
682, 11 September 2015 00:34,Page,Economic Growth
683, 10 September 2015 23:16,Page,Economic Growth
684, 10 September 2015 18:54,Page,Economic Growth
685, 10 September 2015 18:47,Page,Economic Growth
686, 4 September 2015 01:55,Page,Economic Growth
687, 4 September 2015 01:46,Page,Economic Growth
688, 4 September 2015 01:44,Page,Economic Growth
689, 4 September 2015 01:43,Page,Economic Growth
690, 4 September 2015 01:41,Page,Economic Growth
691, 4 September 2015 01:40,Page,Economic Growth
692, 4 September 2015 01:38,Page,Economic Growth
693, 4 September 2015 01:27,Page,Economic Growth
694, 2 September 2015 15:18,Page,Economic Growth
695, 2 September 2015 15:15,Page,Economic Growth
696, 1 September 2015 20:45,Page,Economic Growth
697, 1 September 2015 20:44,Page,Economic Growth
698, 1 September 2015 20:43,Page,Economic Growth
699, 1 September 2015 20:42,Page,Economic Growth
700, 1 September 2015 20:41,Page,Economic Growth
701, 31 August 2015 15:52,Page,Economic Growth
702, 28 August 2015 15:29,Page,Economic Growth
703, 23 August 2015 12:50,Page,Economic Growth
704, 23 August 2015 12:49,Page,Economic Growth
705, 23 August 2015 12:48,Page,Economic Growth
706, 12 August 2015 01:25,Page,Economic Growth
707, 11 August 2015 12:19,Page,Economic Growth
708, 9 August 2015 07:01,Page,Economic Growth
709, 9 August 2015 06:54,Page,Economic Growth
710, 3 August 2015 00:36,Page,Economic Growth
711, 28 July 2015 18:26,Page,Economic Growth
712, 28 July 2015 02:53,Page,Economic Growth
713, 28 July 2015 02:15,Page,Economic Growth
714, 28 July 2015 02:13,Page,Economic Growth
715, 28 July 2015 02:11,Page,Economic Growth
716, 28 July 2015 02:08,Page,Economic Growth
717, 19 July 2015 15:02,Page,Economic Growth
718, 19 July 2015 15:00,Page,Economic Growth
719, 19 July 2015 14:41,Page,Economic Growth
720, 18 July 2015 14:03,Page,Economic Growth
721, 18 July 2015 12:28,Page,Economic Growth
722, 8 July 2015 16:18,Page,Economic Growth
723, 8 July 2015 15:51,Page,Economic Growth
724, 8 July 2015 15:49,Page,Economic Growth
725, 8 July 2015 15:43,Page,Economic Growth
726, 8 July 2015 03:05,Page,Economic Growth
727, 8 July 2015 02:10,Page,Economic Growth
728, 8 July 2015 02:06,Page,Economic Growth
729, 8 July 2015 02:05,Page,Economic Growth
730, 8 July 2015 02:03,Page,Economic Growth
731, 8 July 2015 02:02,Page,Economic Growth
732, 8 July 2015 02:01,Page,Economic Growth
733, 8 July 2015 02:00,Page,Economic Growth
734, 8 July 2015 01:59,Page,Economic Growth
735, 8 July 2015 01:58,Page,Economic Growth
736, 8 July 2015 01:54,Page,Economic Growth
737, 8 July 2015 00:45,Page,Economic Growth
738, 7 July 2015 23:23,Page,Economic Growth
739, 7 July 2015 23:16,Page,Economic Growth
740, 7 July 2015 23:12,Page,Economic Growth
741, 7 July 2015 12:35,Page,Economic Growth
742, 7 July 2015 02:26,Page,Economic Growth
743, 7 July 2015 02:06,Page,Economic Growth
744, 7 July 2015 01:54,Page,Economic Growth
745, 7 July 2015 00:52,Page,Economic Growth
746, 7 July 2015 00:50,Page,Economic Growth
747, 7 July 2015 00:09,Page,Economic Growth
748, 6 July 2015 23:52,Page,Economic Growth
749, 6 July 2015 23:48,Page,Economic Growth
750, 6 July 2015 23:37,Page,Economic Growth
751, 6 July 2015 21:18,Page,Economic Growth
752, 6 July 2015 19:56,Page,Economic Growth
753, 6 July 2015 19:48,Page,Economic Growth
754, 6 July 2015 19:47,Page,Economic Growth
755, 6 July 2015 17:38,Page,Economic Growth
756, 5 July 2015 02:14,Page,Economic Growth
757, 5 July 2015 01:23,Page,Economic Growth
758, 2 July 2015 15:59,Page,Economic Growth
759, 2 July 2015 15:54,Page,Economic Growth
760, 2 July 2015 04:10,Page,Economic Growth
761, 2 July 2015 00:17,Page,Economic Growth
762, 29 June 2015 00:21,Page,Economic Growth
763, 29 June 2015 00:15,Page,Economic Growth
764, 29 June 2015 00:10,Page,Economic Growth
765, 29 June 2015 00:07,Page,Economic Growth
766, 27 June 2015 12:54,Page,Economic Growth
767, 24 June 2015 21:42,Page,Economic Growth
768, 20 June 2015 01:57,Page,Economic Growth
769, 16 June 2015 13:54,Page,Economic Growth
770, 5 June 2015 20:35,Page,Economic Growth
771, 4 June 2015 13:41,Page,Economic Growth
772, 4 June 2015 13:39,Page,Economic Growth
773, 4 June 2015 13:38,Page,Economic Growth
774, 2 June 2015 22:52,Page,Economic Growth
775, 1 June 2015 22:15,Page,Economic Growth
776, 1 June 2015 08:10,Page,Economic Growth
777, 31 May 2015 21:29,Page,Economic Growth
778, 31 May 2015 21:27,Page,Economic Growth
779, 31 May 2015 21:11,Page,Economic Growth
780, 31 May 2015 17:59,Page,Economic Growth
781, 31 May 2015 17:56,Page,Economic Growth
782, 31 May 2015 14:56,Page,Economic Growth
783, 31 May 2015 14:53,Page,Economic Growth
784, 31 May 2015 14:50,Page,Economic Growth
785, 31 May 2015 14:48,Page,Economic Growth
786, 31 May 2015 14:46,Page,Economic Growth
787, 31 May 2015 14:45,Page,Economic Growth
788, 31 May 2015 14:39,Page,Economic Growth
789, 31 May 2015 12:47,Page,Economic Growth
790, 31 May 2015 06:56,Page,Economic Growth
791, 31 May 2015 03:15,Page,Economic Growth
792, 31 May 2015 03:08,Page,Economic Growth
793, 29 May 2015 11:49,Page,Economic Growth
794, 29 May 2015 08:48,Page,Economic Growth
795, 25 May 2015 02:27,Page,Economic Growth
796, 23 May 2015 02:21,Page,Economic Growth
797, 23 May 2015 02:12,Page,Economic Growth
798, 23 May 2015 02:07,Page,Economic Growth
799, 23 May 2015 02:04,Page,Economic Growth
800, 23 May 2015 02:02,Page,Economic Growth
801, 23 May 2015 02:02,Page,Economic Growth
802, 23 May 2015 01:58,Page,Economic Growth
803, 22 May 2015 10:28,Page,Economic Growth
804, 22 May 2015 10:01,Page,Economic Growth
805, 21 May 2015 02:43,Page,Economic Growth
806, 21 May 2015 02:00,Page,Economic Growth
807, 21 May 2015 02:00,Page,Economic Growth
808, 21 May 2015 01:37,Page,Economic Growth
809, 20 May 2015 18:51,Page,Economic Growth
810, 20 May 2015 03:28,Page,Economic Growth
811, 19 May 2015 20:35,Page,Economic Growth
812, 18 May 2015 05:17,Page,Economic Growth
813, 18 May 2015 02:39,Page,Economic Growth
814, 18 May 2015 02:27,Page,Economic Growth
815, 18 May 2015 02:17,Page,Economic Growth
816, 17 May 2015 23:48,Page,Economic Growth
817, 17 May 2015 23:46,Page,Economic Growth
818, 17 May 2015 22:15,Page,Economic Growth
819, 17 May 2015 21:54,Page,Economic Growth
820, 17 May 2015 18:22,Page,Economic Growth
821, 17 May 2015 18:14,Page,Economic Growth
822, 17 May 2015 15:38,Page,Economic Growth
823, 17 May 2015 11:10,Page,Economic Growth
824, 17 May 2015 08:06,Page,Economic Growth
825, 17 May 2015 03:11,Page,Economic Growth
826, 17 May 2015 03:08,Page,Economic Growth
827, 17 May 2015 02:40,Page,Economic Growth
828, 17 May 2015 02:29,Page,Economic Growth
829, 17 May 2015 02:28,Page,Economic Growth
830, 17 May 2015 02:17,Page,Economic Growth
831, 17 May 2015 02:10,Page,Economic Growth
832, 17 May 2015 02:08,Page,Economic Growth
833, 16 May 2015 16:16,Page,Economic Growth
834, 16 May 2015 14:15,Page,Economic Growth
835, 16 May 2015 14:13,Page,Economic Growth
836, 16 May 2015 13:57,Page,Economic Growth
837, 15 May 2015 22:20,Page,Economic Growth
838, 13 May 2015 21:27,Page,Economic Growth
839, 13 May 2015 17:40,Page,Economic Growth
840, 13 May 2015 17:38,Page,Economic Growth
841, 13 May 2015 16:52,Page,Economic Growth
842, 13 May 2015 16:50,Page,Economic Growth
843, 13 May 2015 16:47,Page,Economic Growth
844, 13 May 2015 16:30,Page,Economic Growth
845, 13 May 2015 16:26,Page,Economic Growth
846, 13 May 2015 14:46,Page,Economic Growth
847, 13 May 2015 14:41,Page,Economic Growth
848, 13 May 2015 14:02,Page,Economic Growth
849, 13 May 2015 03:26,Page,Economic Growth
850, 13 May 2015 03:25,Page,Economic Growth
851, 13 May 2015 01:49,Page,Economic Growth
852, 12 May 2015 23:40,Page,Economic Growth
853, 12 May 2015 23:08,Page,Economic Growth
854, 11 May 2015 06:29,Page,Economic Growth
855, 11 May 2015 06:26,Page,Economic Growth
856, 11 May 2015 05:06,Page,Economic Growth
857, 11 May 2015 04:48,Page,Economic Growth
858, 7 May 2015 02:20,Page,Economic Growth
859, 7 May 2015 01:52,Page,Economic Growth
860, 6 May 2015 06:57,Page,Economic Growth
861, 5 May 2015 22:35,Page,Economic Growth
862, 5 May 2015 16:06,Page,Economic Growth
863, 5 May 2015 16:02,Page,Economic Growth
864, 5 May 2015 16:01,Page,Economic Growth
865, 5 May 2015 15:57,Page,Economic Growth
866, 2 May 2015 19:52,Page,Economic Growth
867, 2 May 2015 02:39,Page,Economic Growth
868, 2 May 2015 02:38,Page,Economic Growth
869, 29 April 2015 01:09,Page,Economic Growth
870, 29 April 2015 01:09,Page,Economic Growth
871, 29 April 2015 01:04,Page,Economic Growth
872, 29 April 2015 01:04,Page,Economic Growth
873, 18 April 2015 19:25,Page,Economic Growth
874, 17 April 2015 21:56,Page,Economic Growth
875, 17 April 2015 01:57,Page,Economic Growth
876, 13 April 2015 07:29,Page,Economic Growth
877, 13 April 2015 01:10,Page,Economic Growth
878, 13 April 2015 00:17,Page,Economic Growth
879, 12 April 2015 23:46,Page,Economic Growth
880, 12 April 2015 23:43,Page,Economic Growth
881, 12 April 2015 23:38,Page,Economic Growth
882, 10 April 2015 10:31,Page,Economic Growth
883, 10 April 2015 10:26,Page,Economic Growth
884, 4 April 2015 17:01,Page,Economic Growth
885, 30 March 2015 14:55,Page,Economic Growth
886, 30 March 2015 02:09,Page,Economic Growth
887, 30 March 2015 02:07,Page,Economic Growth
888, 21 March 2015 01:33,Page,Economic Growth
889, 21 March 2015 01:33,Page,Economic Growth
890, 20 March 2015 02:27,Page,Economic Growth
891, 20 March 2015 02:07,Page,Economic Growth
892, 18 March 2015 17:04,Page,Economic Growth
893, 17 March 2015 12:01,Page,Economic Growth
894, 17 March 2015 12:01,Page,Economic Growth
895, 17 March 2015 12:01,Page,Economic Growth
896, 7 March 2015 07:13,Page,Economic Growth
897, 5 February 2015 13:33,Page,Economic Growth
898, 5 February 2015 10:31,Page,Economic Growth
899, 1 February 2015 12:26,Page,Economic Growth
900, 13 January 2015 23:37,Page,Economic Growth
901, 13 January 2015 23:30,Page,Economic Growth
902, 13 January 2015 23:01,Page,Economic Growth
903, 13 January 2015 22:46,Page,Economic Growth
904, 13 January 2015 17:06,Page,Economic Growth
905, 13 January 2015 08:43,Page,Economic Growth
906, 13 January 2015 07:30,Page,Economic Growth
907, 13 January 2015 07:29,Page,Economic Growth
908, 13 January 2015 05:56,Page,Economic Growth
909, 13 January 2015 00:31,Page,Economic Growth
910, 12 January 2015 18:45,Page,Economic Growth
911, 12 January 2015 18:44,Page,Economic Growth
912, 12 January 2015 18:26,Page,Economic Growth
913, 12 January 2015 18:23,Page,Economic Growth
914, 12 January 2015 18:22,Page,Economic Growth
915, 12 January 2015 18:13,Page,Economic Growth
916, 12 January 2015 17:52,Page,Economic Growth
917, 12 January 2015 17:36,Page,Economic Growth
918, 12 January 2015 15:06,Page,Economic Growth
919, 12 January 2015 14:52,Page,Economic Growth
920, 12 January 2015 09:56,Page,Economic Growth
921, 12 January 2015 09:55,Page,Economic Growth
922, 12 January 2015 09:54,Page,Economic Growth
923, 12 January 2015 09:53,Page,Economic Growth
924, 12 January 2015 09:52,Page,Economic Growth
925, 12 January 2015 07:02,Page,Economic Growth
926, 12 January 2015 06:59,Page,Economic Growth
927, 12 January 2015 06:57,Page,Economic Growth
928, 12 January 2015 06:55,Page,Economic Growth
929, 11 January 2015 22:26,Page,Economic Growth
930, 11 January 2015 22:06,Page,Economic Growth
931, 11 January 2015 21:14,Page,Economic Growth
932, 11 January 2015 20:54,Page,Economic Growth
933, 11 January 2015 20:47,Page,Economic Growth
934, 11 January 2015 20:44,Page,Economic Growth
935, 11 January 2015 20:42,Page,Economic Growth
936, 11 January 2015 20:39,Page,Economic Growth
937, 11 January 2015 20:38,Page,Economic Growth
938, 11 January 2015 20:35,Page,Economic Growth
939, 11 January 2015 20:31,Page,Economic Growth
940, 11 January 2015 20:28,Page,Economic Growth
941, 11 January 2015 20:27,Page,Economic Growth
942, 11 January 2015 20:24,Page,Economic Growth
943, 11 January 2015 20:24,Page,Economic Growth
944, 11 January 2015 20:21,Page,Economic Growth
945, 11 January 2015 20:21,Page,Economic Growth
946, 11 January 2015 20:20,Page,Economic Growth
947, 11 January 2015 20:16,Page,Economic Growth
948, 11 January 2015 20:12,Page,Economic Growth
949, 11 January 2015 19:58,Page,Economic Growth
950, 11 January 2015 19:57,Page,Economic Growth
951, 11 January 2015 19:56,Page,Economic Growth
952, 11 January 2015 19:33,Page,Economic Growth
953, 11 January 2015 18:58,Page,Economic Growth
954, 11 January 2015 17:02,Page,Economic Growth
955, 11 January 2015 16:42,Page,Economic Growth
956, 11 January 2015 16:25,Page,Economic Growth
957, 11 January 2015 16:00,Page,Economic Growth
958, 11 January 2015 09:01,Page,Economic Growth
959, 11 January 2015 08:50,Page,Economic Growth
960, 11 January 2015 08:49,Page,Economic Growth
961, 11 January 2015 08:48,Page,Economic Growth
962, 11 January 2015 08:45,Page,Economic Growth
963, 11 January 2015 08:43,Page,Economic Growth
964, 11 January 2015 08:41,Page,Economic Growth
965, 11 January 2015 08:40,Page,Economic Growth
966, 11 January 2015 08:40,Page,Economic Growth
967, 11 January 2015 08:39,Page,Economic Growth
