var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
1903,Inflation by Provision of Food and Beverages / Restaurant Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;&lt;li&gt;This Combined Inflation Rate is a percentage change in the data months CPI against the previous months CPI
&lt;/li&gt;
&lt;/ul&gt;",412,,1.0
1904,Inflation by Personal Care and Other Services Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;&lt;li&gt;This Combined Inflation Rate is a percentage change in the data months CPI against the previous months CPI
&lt;/li&gt;
&lt;/ul&gt;",412,,1.0
1905,"Consumer Price Index of Foods, Beverages and Tobacco Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1906,Consumer Price Index of Clothing and Footwear Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1907,"Consumer Price Index of Housing, Water, Electricity and Household Fuel  Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1908,Consumer Price Index of Equipments and Routine Household Maintenance Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1909,Consumer Price Index of Health Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1910,Consumer Price Index of Transportation Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1911,"Consumer Price Index of Information, Communication and Financial Service Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1912,"Consumer Price Index of Recreation, Sport and Culture Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1913,Consumer Price Index of Education Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1915,Consumer Price Index of Provision of Food and Beverages / Restaurant Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1916,Consumer Price Index of Personal Care and Other Services Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)
&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1917,"Calender Year Inflation of Foods, Beverages and Tobacco Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1918,Calender Year Inflation of Clothing and Footwear Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1919,"Calender Year Inflation of Housing, Water, Electricity and Household Fuel  Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1920,Calender Year Inflation of Equipments and Routine Household Maintenance Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1921,Calender Year Inflation of Health Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1922,Calender Year Inflation of Transportation Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1923,"Calender Year Inflation of Information, Communication and Financial Service Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1924,"Calender Year Inflation of Recreation, Sport and Culture Group and Sub (2018=100)",3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1925,Calender Year Inflation of Education Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1926,Calender Year Inflation of Provision of Food and Beverages / Restaurant Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1927,Calender Year Inflation of Personal Care and Other Services Group and Sub (2018=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Since 2020, CPI has been based on a consumption pattern obtained from 2018 Cost of Living Survey in 90 cities (2018=100)&lt;/li&gt;
&lt;li&gt;The inflation rate for this calendar year is the percentage change in the CPI for the month of data against the CPI for the December of the previous year&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",412,,1.0
1928,Inflation of Foodstuff Group (2012=100),3,Consumer Prices Indices,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;
&lt;li&gt;Before April 1979, the base year is September 1966 (September 1966 = 100)&lt;/li&gt;
&lt;li&gt;Since April 1979, the Term &quot;Consumer Price Index&quot; has been used ( the term that has been used before is &quot;Cost Living Index&quot;). The base year is April 1977-Maret 1978. CPI using a consumption pattern obtained from 1977/1978 Cost Living Survey in 17 Provincial Capital cities.) (April 1977-Maret 1978=100)&lt;/li&gt;
&lt;li&gt;Since April 1990-1997, CPI has been based on a consumption pattern obtained from Cost Living Survey in 27 Provincial Capital cities and using 1988/1989 base year) (1988/1989=100)&lt;/li&gt;
&lt;li&gt;Since December 1997, CPI has been based on a consumption pattern obtained from 1996 Cost of Living Survey in 44 cities(1996=100)&lt;/li&gt;
&lt;li&gt;Since January 2004, CPI has been based on a consumption pattern obtained from 2002 Cost of Living Survey in 45 cities(2002=100)&lt;/li&gt;
&lt;li&gt;Since June 2008, CPI has been based on a consumption pattern obtained from 2007 Cost of Living Survey in 66 cities(2007=100)&lt;/li&gt;
&lt;li&gt;Since 2014, CPI has been based on a consumption pattern obtained from 2012 Cost of Living Survey in 82 cities (2012=100)&lt;/li&gt;
&lt;li&gt;This Combined Inflation Rate is a percentage change in the data months CPI against the previous months CPI&lt;/li&gt;
&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",3,,1.0
